scenario,seed,vehicle_id,duration_s,time_loss_s,waiting_time_s,depart_delay_s,route_length_m,co2_mg,nox_mg,fuel_mg
peak_retimed,3,east_to_west_10.77,101.0,28.98,18.0,0.88,994.9,241271.838014,94.726523,76956.045894
peak_retimed,3,east_to_west_10.69,148.0,59.81,51.0,0.88,994.9,346754.728284,141.716036,110602.486664
peak_retimed,3,west_to_east_11.68,112.0,39.54,26.0,0.0,994.9,286616.225923,115.308667,91419.154069
peak_retimed,3,east_to_west_10.79,92.0,18.93,9.0,0.63,994.9,224302.554282,83.071406,71543.308659
peak_retimed,3,west_to_east_11.70,100.0,27.72,14.0,0.5,994.9,260319.516802,102.903525,83031.107912
peak_retimed,3,east_to_west_10.71,139.0,51.2,39.0,0.63,994.9,318570.646474,130.081539,101612.304702
peak_retimed,3,west_to_east_11.71,96.0,14.88,3.0,0.25,994.9,213357.069937,80.350172,68052.013344
peak_retimed,3,west_to_east_11.73,83.0,10.96,0.0,0.75,994.9,205865.476498,78.522017,65661.750819
peak_retimed,3,east_to_west_10.73,130.0,46.49,34.0,0.38,994.9,311728.325561,127.189925,99429.418194
peak_retimed,3,east_to_west_10.81,85.0,7.3,0.0,0.38,994.9,191583.645459,71.969541,61106.723126
peak_retimed,3,west_to_east_11.74,79.0,6.94,0.0,0.5,994.9,186939.37738,70.18335,59625.186894
peak_retimed,3,east_to_west_10.75,121.0,39.62,26.0,0.13,994.9,295459.484205,119.417487,94239.878472
peak_retimed,3,east_to_west_10.82,81.0,9.05,0.0,0.75,994.9,200797.529892,75.567627,64045.349715
peak_retimed,3,east_to_west_10.78,106.0,25.92,11.0,0.25,994.9,261208.593387,103.319974,83314.642945
peak_retimed,3,east_to_west_10.80,95.0,17.92,3.0,0.0,994.9,232163.040598,90.276078,74049.983265
peak_retimed,3,west_to_east_11.72,95.0,7.78,0.0,0.0,994.9,209136.227352,78.412836,66705.497623
peak_retimed,3,south_to_north_9.87,103.0,30.74,23.0,0.65,994.9,253985.027283,99.154626,81011.155197
peak_retimed,3,south_to_north_9.89,95.0,22.74,13.0,0.36,994.9,242608.668028,93.026539,77382.127632
peak_retimed,3,north_to_south_8.157,111.0,33.45,23.0,0.1,994.9,263768.930136,103.000218,84132.056251
peak_retimed,3,north_to_south_8.156,114.0,34.13,25.0,0.92,994.9,275313.518519,108.172036,87814.33655
peak_retimed,3,south_to_north_9.88,102.0,23.76,13.0,0.5,994.9,243352.640028,93.378909,77619.705103
peak_retimed,3,north_to_south_8.158,110.0,31.91,21.0,0.28,994.9,261046.973397,102.169153,83263.796831
peak_retimed,3,north_to_south_8.159,108.0,35.77,22.0,0.46,994.9,266088.967789,105.80713,84871.745056
peak_retimed,3,north_to_south_8.161,103.0,30.89,17.0,0.82,994.9,261821.935268,103.796857,83510.406669
peak_retimed,3,north_to_south_8.160,107.0,28.35,18.0,0.64,994.9,264434.022773,103.677192,84343.835429
peak_retimed,3,north_to_south_8.163,100.0,28.33,13.0,0.18,994.9,247772.856344,98.329668,79029.160517
peak_retimed,3,north_to_south_8.164,97.0,24.65,12.0,0.36,994.9,252497.154181,101.095422,80535.733713
peak_retimed,3,north_to_south_8.166,92.0,20.34,6.0,0.71,994.9,254263.970732,100.742012,81099.092069
peak_retimed,3,south_to_north_9.91,94.0,9.85,0.0,0.08,994.9,207795.968015,76.830737,66278.15679
peak_retimed,3,south_to_north_9.90,100.0,10.62,0.0,0.22,994.9,214196.487766,81.524907,68319.678738
peak_retimed,3,north_to_south_8.167,91.0,19.02,6.0,0.89,994.9,250237.768593,98.532261,79814.838333
peak_retimed,3,south_to_north_9.94,80.0,8.05,0.0,0.65,994.9,186205.658197,68.214864,59391.337072
peak_retimed,3,north_to_south_8.162,107.0,23.1,11.0,1.0,994.9,240968.476105,94.544312,76859.138628
peak_retimed,3,north_to_south_8.169,88.0,15.72,3.0,0.25,994.9,256102.477812,102.107445,81685.089693
peak_retimed,3,south_to_north_9.95,77.0,4.61,0.0,0.51,994.9,192458.068576,69.300468,61385.56094
peak_retimed,3,north_to_south_8.165,101.0,24.27,10.0,0.54,994.9,237599.918775,93.178786,75784.502325
peak_retimed,3,north_to_south_8.172,81.0,8.59,0.0,0.79,994.9,213370.196558,83.213077,68055.21148
peak_retimed,3,north_to_south_8.168,95.0,12.88,2.0,0.07,994.9,220532.118021,84.899913,70340.241627
peak_retimed,3,north_to_south_8.171,86.0,8.4,0.0,0.61,994.9,201616.610649,75.175827,64306.827784
peak_retimed,3,north_to_south_8.170,90.0,9.58,0.0,0.43,994.9,220357.934664,85.028359,70284.332365
peak_retimed,3,south_to_north_9.96,76.0,3.76,0.0,0.37,994.9,168444.18077,60.159534,53726.220604
peak_retimed,3,south_to_north_9.92,98.0,5.63,0.0,0.94,994.9,202506.09148,74.695754,64591.023041
peak_retimed,3,south_to_north_9.93,94.0,5.79,0.0,0.79,994.9,192219.114785,69.590251,61309.937814
peak_retimed,3,south_to_north_9.97,76.0,3.58,0.0,0.23,994.9,172594.381469,61.681038,55049.941036
peak_retimed,3,north_to_south_8.173,87.0,4.63,0.0,0.97,994.9,174401.258098,62.626397,55626.567464
peak_retimed,3,north_to_south_8.174,85.0,4.28,0.0,0.15,994.9,182508.234983,65.081196,58212.333606
peak_retimed,3,north_to_south_8.175,83.0,11.15,0.0,0.33,994.9,194517.963376,73.742239,62042.461445
peak_retimed,3,north_to_south_8.177,79.0,4.23,0.0,0.68,994.9,166028.788825,59.275784,52955.904198
peak_retimed,3,north_to_south_8.179,76.0,3.98,0.0,0.04,994.9,173680.534205,62.677548,55396.343357
peak_retimed,3,north_to_south_8.176,85.0,4.55,0.0,0.5,994.9,182146.555672,65.999487,58096.887357
peak_retimed,3,south_to_north_9.98,80.0,3.5,0.0,0.08,994.9,171475.087475,60.243378,54693.149074
peak_retimed,3,north_to_south_8.180,77.0,3.43,0.0,0.22,994.9,163881.575492,59.844851,52270.892687
peak_retimed,3,north_to_south_8.182,75.0,3.24,0.0,0.58,994.9,173219.552619,63.799834,55249.188404
peak_retimed,3,south_to_north_9.99,81.0,4.29,0.0,0.94,994.9,167088.736845,58.508756,53294.157029
peak_retimed,3,north_to_south_8.178,89.0,4.95,0.0,0.86,994.9,179798.003763,63.281824,57348.103459
peak_retimed,3,west_to_east_11.75,130.0,57.92,50.0,0.25,994.9,329039.341296,133.198065,104951.556112
peak_retimed,3,east_to_west_10.83,133.0,58.49,49.0,0.13,994.9,328780.072392,132.917942,104868.872697
peak_retimed,3,east_to_west_10.84,127.0,53.37,45.0,0.5,994.9,315346.493976,129.14624,100583.759527
peak_retimed,3,west_to_east_11.76,125.0,51.95,44.0,0.0,994.9,308322.643758,125.101788,98343.518215
peak_retimed,3,west_to_east_11.77,120.0,46.72,38.0,0.75,994.9,304356.075111,122.675189,97078.005107
peak_retimed,3,west_to_east_11.78,114.0,41.55,30.0,0.5,994.9,288168.647888,114.355188,91914.730178
peak_retimed,3,west_to_east_11.79,109.0,37.38,26.0,0.25,994.9,278107.530316,111.121317,88705.344929
peak_retimed,3,east_to_west_10.86,120.0,41.91,34.0,0.25,994.9,288695.908063,113.969334,92083.212152
peak_retimed,3,east_to_west_10.88,109.0,36.72,26.0,0.0,994.9,276146.540041,107.553454,88080.008977
peak_retimed,3,east_to_west_10.90,99.0,25.73,14.0,0.75,994.9,244668.393202,97.11369,78038.976334
peak_retimed,3,east_to_west_10.85,128.0,44.26,33.0,0.88,994.9,299044.753424,120.758776,95384.052424
peak_retimed,3,west_to_east_11.82,94.0,22.11,11.0,0.5,994.9,239393.458413,92.459573,76356.493538
peak_retimed,3,east_to_west_10.92,90.0,17.48,5.0,0.5,994.9,235818.292673,90.293942,75215.837886
peak_retimed,3,east_to_west_10.87,119.0,46.79,30.0,0.63,994.9,302043.074993,121.399372,96340.025122
peak_retimed,3,west_to_east_11.80,109.0,26.34,17.0,0.0,994.9,244287.586362,96.282874,77918.018428
peak_retimed,3,west_to_east_11.84,84.0,11.77,0.0,0.0,994.9,206142.978259,77.646878,65750.513522
peak_retimed,3,east_to_west_10.94,80.0,8.19,0.0,0.25,994.9,205016.558257,78.859974,65390.874231
peak_retimed,3,east_to_west_10.89,110.0,29.9,18.0,0.38,994.9,269865.896458,107.542902,86076.298408
peak_retimed,3,west_to_east_11.83,92.0,18.58,6.0,0.25,994.9,230625.576298,89.085865,73559.679922
peak_retimed,3,east_to_west_10.95,76.0,4.05,0.0,0.63,994.9,176514.598753,64.718507,56300.198773
peak_retimed,3,west_to_east_11.81,105.0,21.21,9.0,0.75,994.9,241225.01673,92.619423,76940.983973
peak_retimed,3,east_to_west_10.91,101.0,25.0,10.0,0.13,994.9,250921.670914,98.624294,80033.413463
peak_retimed,3,east_to_west_10.93,89.0,16.76,2.0,0.88,994.9,234179.916485,89.978804,74693.084421
peak_retimed,3,west_to_east_11.85,84.0,4.12,0.0,0.75,994.9,176686.045541,64.646954,56355.136488
peak_retimed,3,south_to_north_9.100,106.0,33.68,26.0,0.8,994.9,255219.952147,100.100509,81405.227986
peak_retimed,3,north_to_south_8.184,101.0,28.98,19.0,0.94,994.9,250788.876121,97.014105,79991.590002
peak_retimed,3,north_to_south_8.186,98.0,25.64,16.0,0.29,994.9,242503.681325,93.488545,77348.871821
peak_retimed,3,south_to_north_9.102,98.0,24.97,17.0,0.52,994.9,245931.348816,97.922954,78441.843255
peak_retimed,3,south_to_north_9.101,105.0,25.58,16.0,0.66,994.9,238398.193902,91.948774,76039.524929
peak_retimed,3,north_to_south_8.181,115.0,34.17,26.0,0.4,994.9,268107.134438,105.783318,85515.858738
peak_retimed,3,south_to_north_9.103,96.0,23.42,12.0,0.37,994.9,242630.354676,94.758211,77388.924578
peak_retimed,3,north_to_south_8.183,110.0,32.02,22.0,0.76,994.9,276888.705942,110.035316,88316.440836
peak_retimed,3,north_to_south_8.187,99.0,23.4,12.0,0.47,994.9,241098.63291,92.308895,76900.598444
peak_retimed,3,south_to_north_9.104,92.0,15.93,6.0,0.23,994.9,221991.135837,85.677704,70805.672814
peak_retimed,3,south_to_north_9.105,87.0,15.1,3.0,0.09,994.9,227196.722589,86.820519,72465.764405
peak_retimed,3,north_to_south_8.189,95.0,22.46,11.0,0.83,994.9,239287.234793,92.972782,76322.546357
peak_retimed,3,south_to_north_9.107,78.0,6.09,0.0,0.81,994.9,186856.916917,68.475151,59598.991688
peak_retimed,3,north_to_south_8.190,94.0,22.14,10.0,0.01,994.9,235843.789873,92.933885,75224.088004
peak_retimed,3,north_to_south_8.193,87.0,14.17,1.0,0.55,994.9,219385.84337,83.599667,69974.504482
peak_retimed,3,south_to_north_9.106,86.0,4.55,0.0,0.95,994.9,175544.592593,63.742921,55991.160016
peak_retimed,3,north_to_south_8.185,112.0,22.67,13.0,0.12,994.9,245983.10722,95.552207,78458.912925
peak_retimed,3,north_to_south_8.196,81.0,8.57,0.0,0.08,994.9,199756.872454,75.461254,63713.42279
peak_retimed,3,north_to_south_8.197,79.0,7.28,0.0,0.26,994.9,200851.913674,74.879179,64062.703722
peak_retimed,3,north_to_south_8.188,105.0,23.45,8.0,0.65,994.9,248945.619687,97.895494,79403.197939
peak_retimed,3,north_to_south_8.191,98.0,25.03,5.0,0.19,994.9,249474.760631,98.826464,79571.651746
peak_retimed,3,north_to_south_8.199,76.0,3.84,0.0,0.62,994.9,170511.03894,61.170384,54385.440901
peak_retimed,3,north_to_south_8.192,97.0,17.75,2.0,0.37,994.9,244674.316829,98.1017,78040.253573
peak_retimed,3,south_to_north_9.109,78.0,3.8,0.0,0.52,994.9,171041.778781,60.710145,54554.830705
peak_retimed,3,north_to_south_8.198,81.0,8.66,0.0,0.44,994.9,201219.747849,75.936366,64179.971058
peak_retimed,3,north_to_south_8.194,93.0,21.03,1.0,0.73,994.9,249964.043897,100.0072,79727.28784
peak_retimed,3,north_to_south_8.195,91.0,12.57,0.0,0.91,994.9,224522.30572,86.606716,71612.646408
peak_retimed,3,north_to_south_8.201,76.0,3.41,0.0,0.98,994.9,166509.039067,56.51728,53109.211282
peak_retimed,3,south_to_north_9.108,90.0,5.19,0.0,0.66,994.9,189951.919527,68.56366,60586.646229
peak_retimed,3,south_to_north_9.111,76.0,3.76,0.0,0.24,994.9,167728.941115,59.460427,53498.127145
peak_retimed,3,north_to_south_8.202,80.0,3.91,0.0,0.16,994.9,174640.850295,63.624102,55702.714444
peak_retimed,3,north_to_south_8.203,77.0,4.61,0.0,0.34,994.9,186760.478569,67.823904,59568.248247
peak_retimed,3,south_to_north_9.112,76.0,4.09,0.0,0.1,994.9,172564.604311,60.699501,55040.540393
peak_retimed,3,south_to_north_9.110,87.0,4.35,0.0,0.38,994.9,171672.930002,61.675501,54756.342875
peak_retimed,3,north_to_south_8.205,76.0,3.79,0.0,0.7,994.9,177977.79472,63.123348,56767.054518
peak_retimed,3,north_to_south_8.200,93.0,5.41,0.0,0.8,994.9,192532.492242,69.755008,61409.829122
peak_retimed,3,north_to_south_8.204,82.0,4.3,0.0,0.52,994.9,172531.398371,62.174095,55029.988788
peak_retimed,3,south_to_north_9.113,76.0,3.64,0.0,0.95,994.9,163632.24718,56.393917,52191.585449
peak_retimed,3,north_to_south_8.207,76.0,3.53,0.0,0.05,994.9,166620.533791,59.801468,53144.551496
peak_retimed,3,east_to_west_10.96,129.0,57.09,47.0,0.0,994.9,326797.001085,132.6499,104236.267978
peak_retimed,3,east_to_west_10.97,123.0,51.04,41.0,0.38,994.9,302097.104857,121.614475,96357.762424
peak_retimed,3,west_to_east_11.87,126.0,53.87,43.0,0.25,994.9,313913.847325,125.873703,100126.969304
peak_retimed,3,east_to_west_10.98,119.0,46.88,38.0,0.75,994.9,299550.806058,119.074091,95545.44742
peak_retimed,3,west_to_east_11.89,115.0,42.68,31.0,0.75,994.9,291040.953895,114.441831,92831.004859
peak_retimed,3,west_to_east_11.86,136.0,54.77,46.0,0.5,994.9,323370.208467,130.427564,103143.481849
peak_retimed,3,west_to_east_11.91,105.0,32.57,21.0,0.25,994.9,262448.846083,102.299458,83710.780532
peak_retimed,3,east_to_west_10.102,103.0,25.65,15.0,0.25,994.9,252467.045196,97.477988,80526.769544
peak_retimed,3,east_to_west_10.103,98.0,25.65,13.0,0.63,994.9,240155.479623,93.17135,76599.737639
peak_retimed,3,west_to_east_11.88,129.0,42.17,32.0,0.0,994.9,281641.917968,113.545964,89833.331849
peak_retimed,3,east_to_west_10.99,122.0,34.75,23.0,0.13,994.9,273423.657301,107.953738,87211.807187
peak_retimed,3,west_to_east_11.93,97.0,18.42,7.0,0.75,994.9,215140.648232,81.191622,68621.000893
peak_retimed,3,east_to_west_10.105,89.0,16.55,3.0,0.38,994.9,224910.014143,86.124895,71736.463625
peak_retimed,3,west_to_east_11.90,118.0,45.51,27.0,0.5,994.9,302082.478284,120.749552,96352.482689
peak_retimed,3,west_to_east_11.95,87.0,13.27,0.0,0.25,994.9,205192.107741,77.233831,65447.219677
peak_retimed,3,east_to_west_10.107,79.0,7.38,0.0,0.13,994.9,210684.154449,80.98267,67198.542869
peak_retimed,3,west_to_east_11.92,107.0,34.12,18.0,0.0,994.9,280963.327163,113.330262,89615.590616
peak_retimed,3,west_to_east_11.96,82.0,10.18,0.0,0.0,994.9,213213.891335,81.178735,68005.554434
peak_retimed,3,east_to_west_10.100,120.0,28.82,19.0,0.5,994.9,262472.105205,102.76934,83718.570357
peak_retimed,3,east_to_west_10.106,86.0,14.16,0.0,0.75,994.9,225003.466558,85.489955,71766.085668
peak_retimed,3,east_to_west_10.101,115.0,28.77,16.0,0.88,994.9,261611.142535,102.41921,83443.684697
peak_retimed,3,west_to_east_11.94,96.0,21.99,6.0,0.5,994.9,255168.311561,98.994249,81387.717364
peak_retimed,3,east_to_west_10.104,100.0,27.86,8.0,0.0,994.9,249608.680921,98.116032,79614.575382
peak_retimed,3,north_to_south_8.208,104.0,32.12,23.0,0.23,994.9,260651.622339,100.882373,83137.578177
peak_retimed,3,south_to_north_9.114,104.0,31.92,22.0,0.81,994.9,252328.885201,99.878384,80482.895703
peak_retimed,3,south_to_north_9.116,94.0,21.62,12.0,0.53,994.9,233618.487886,90.111953,74514.59024
peak_retimed,3,north_to_south_8.210,100.0,28.35,19.0,0.59,994.9,263985.732026,104.601344,84200.630752
peak_retimed,3,south_to_north_9.117,91.0,18.81,9.0,0.39,994.9,218906.515568,83.492413,69821.971057
peak_retimed,3,north_to_south_8.211,100.0,27.93,16.0,0.77,994.9,247781.812243,97.900771,79032.134549
peak_retimed,3,north_to_south_8.206,115.0,32.05,24.0,0.87,994.9,262803.785898,102.994959,83824.310573
peak_retimed,3,south_to_north_9.120,79.0,4.3,0.0,0.96,994.9,172032.042536,59.235675,54870.867245
peak_retimed,3,north_to_south_8.213,97.0,24.71,12.0,0.13,994.9,251622.56419,98.137392,80256.997635
peak_retimed,3,north_to_south_8.214,96.0,21.04,10.0,0.31,994.9,229848.040375,88.638568,73311.920013
peak_retimed,3,north_to_south_8.216,91.0,18.41,6.0,0.66,994.9,237442.751071,92.633953,75733.988371
peak_retimed,3,north_to_south_8.209,113.0,26.23,14.0,0.41,994.9,242740.599644,93.636987,77424.842941
peak_retimed,3,south_to_north_9.115,111.0,21.5,10.0,0.67,994.9,236287.666992,91.316697,75366.377465
peak_retimed,3,south_to_north_9.119,91.0,8.18,0.0,0.1,994.9,195750.635423,72.12368,62436.085639
peak_retimed,3,north_to_south_8.218,88.0,16.08,3.0,0.02,994.9,228549.97492,87.003145,72897.557528
peak_retimed,3,north_to_south_8.212,106.0,31.81,14.0,0.95,994.9,254067.020395,98.802228,81037.20524
peak_retimed,3,south_to_north_9.118,98.0,23.5,6.0,0.24,994.9,228722.872456,87.846886,72952.950341
peak_retimed,3,north_to_south_8.220,84.0,11.85,0.0,0.38,994.9,217358.815805,84.682758,69327.537637
peak_retimed,3,south_to_north_9.121,82.0,9.97,0.0,0.82,994.9,177872.696818,68.360401,56733.29162
peak_retimed,3,north_to_south_8.215,100.0,19.67,5.0,0.49,994.9,230935.691874,91.204416,73658.532513
peak_retimed,3,north_to_south_8.222,80.0,7.69,0.0,0.74,994.9,201282.945037,76.57934,64200.058981
peak_retimed,3,north_to_south_8.223,78.0,6.31,0.0,0.92,994.9,199191.442936,74.959817,63532.992084
peak_retimed,3,north_to_south_8.217,96.0,23.71,4.0,0.84,994.9,234264.001169,92.193768,74719.979195
peak_retimed,3,north_to_south_8.219,92.0,20.32,2.0,0.2,994.9,238625.343443,93.164905,76110.960535
peak_retimed,3,north_to_south_8.225,76.0,3.43,0.0,0.28,994.9,166507.52654,56.92971,53108.70212
peak_retimed,3,north_to_south_8.221,88.0,14.06,0.0,0.56,994.9,223493.014967,86.386008,71284.192074
peak_retimed,3,north_to_south_8.224,80.0,8.28,0.0,0.1,994.9,189011.659918,72.816284,60286.029966
peak_retimed,3,north_to_south_8.226,76.0,3.9,0.0,0.45,994.9,164318.424499,57.491718,52410.382256
peak_retimed,3,south_to_north_9.122,88.0,4.4,0.0,0.68,994.9,185984.265398,67.001084,59321.081438
peak_retimed,3,north_to_south_8.227,76.0,3.79,0.0,0.63,994.9,167562.654012,57.511732,53445.236378
peak_retimed,3,south_to_north_9.124,81.0,4.03,0.0,0.39,994.9,176958.917207,63.406956,56442.18468
peak_retimed,3,north_to_south_8.228,75.0,3.15,0.0,0.81,994.9,167542.323412,58.487007,53438.656374
peak_retimed,3,south_to_north_9.125,77.0,4.59,0.0,0.25,994.9,167604.777169,60.635559,53458.44367
peak_retimed,3,south_to_north_9.123,89.0,4.72,0.0,0.53,994.9,181099.494513,63.995858,57763.217856
peak_retimed,3,south_to_north_9.126,76.0,3.82,0.0,0.11,994.9,178763.410509,62.759272,57017.683976
peak_retimed,3,north_to_south_8.230,79.0,3.79,0.0,0.17,994.9,173394.867828,60.646652,55305.478809
peak_retimed,3,south_to_north_9.127,76.0,3.47,0.0,0.97,994.9,168091.353146,59.91257,53613.682596
peak_retimed,3,north_to_south_8.232,76.0,3.71,0.0,0.53,994.9,168214.040126,60.810141,53652.759875
peak_retimed,3,north_to_south_8.229,87.0,4.55,0.0,0.99,994.9,180324.314641,64.518197,57515.813092
peak_retimed,3,east_to_west_10.108,131.0,58.53,49.0,0.5,994.9,327046.320886,132.597646,104315.8504
peak_retimed,3,west_to_east_11.98,126.0,54.08,45.0,0.5,994.9,312928.705307,126.256042,99812.792142
peak_retimed,3,east_to_west_10.109,127.0,49.68,40.0,0.88,994.9,311706.452741,124.966411,99422.86427
peak_retimed,3,east_to_west_10.110,122.0,49.59,40.0,0.25,994.9,310597.26309,123.766158,99068.933292
peak_retimed,3,west_to_east_11.101,109.0,36.75,27.0,0.75,994.9,280350.666683,111.415866,89420.854602
peak_retimed,3,east_to_west_10.111,118.0,45.79,33.0,0.63,994.9,306719.332773,122.98106,97831.625519
peak_retimed,3,west_to_east_11.102,105.0,32.71,24.0,0.5,994.9,264860.72098,103.87028,84480.102275
peak_retimed,3,west_to_east_11.97,137.0,55.66,47.0,0.75,994.9,327664.379959,131.638176,104513.208324
peak_retimed,3,east_to_west_10.114,102.0,29.46,18.0,0.75,994.9,268603.845513,105.464508,85673.61936
peak_retimed,3,east_to_west_10.115,98.0,25.97,16.0,0.13,994.9,260978.065541,101.205352,83241.314818
peak_retimed,3,west_to_east_11.104,95.0,22.0,13.0,0.0,994.9,222882.712584,85.39348,71090.480811
peak_retimed,3,west_to_east_11.99,127.0,48.05,36.0,0.25,994.9,300185.439589,120.571565,95747.971499
peak_retimed,3,east_to_west_10.112,118.0,36.21,26.0,0.0,994.9,273485.031127,108.413415,87231.275063
peak_retimed,3,west_to_east_11.106,86.0,10.14,0.0,0.5,994.9,200741.378576,75.719811,64027.596628
peak_retimed,3,west_to_east_11.100,125.0,39.63,29.0,0.0,994.9,284013.072382,113.481957,90589.45749
peak_retimed,3,east_to_west_10.117,91.0,12.97,3.0,0.88,994.9,210669.371027,79.265047,67194.540454
peak_retimed,3,west_to_east_11.107,81.0,9.25,0.0,0.25,994.9,214363.251553,81.547961,68372.127286
peak_retimed,3,east_to_west_10.113,116.0,31.36,21.0,0.38,994.9,269505.759802,106.137788,85961.848304
peak_retimed,3,west_to_east_11.103,108.0,35.59,18.0,0.25,994.9,268853.019222,107.364742,85753.104409
peak_retimed,3,west_to_east_11.105,95.0,23.01,7.0,0.75,994.9,257331.05327,103.223236,82077.209206
peak_retimed,3,east_to_west_10.118,88.0,15.47,2.0,0.25,994.9,233193.724602,88.977126,74378.543789
peak_retimed,3,east_to_west_10.120,78.0,6.22,0.0,0.0,994.9,194827.74294,71.889806,62141.294988
peak_retimed,3,east_to_west_10.119,85.0,13.0,0.0,0.63,994.9,215570.067577,81.763489,68757.18918
peak_retimed,3,east_to_west_10.116,106.0,11.94,0.0,0.5,994.9,219457.066615,82.488896,69997.895643
peak_retimed,3,south_to_north_9.129,96.0,24.19,16.0,0.68,994.9,234316.737922,90.254306,74737.513375
peak_retimed,3,north_to_south_8.233,106.0,29.09,19.0,0.71,994.9,248812.343603,98.134594,79361.210433
peak_retimed,3,south_to_north_9.128,105.0,27.82,17.0,0.82,994.9,246566.86526,96.94123,78644.929278
peak_retimed,3,north_to_south_8.237,95.0,22.82,11.0,0.42,994.9,251735.405524,98.12274,80292.999441
peak_retimed,3,south_to_north_9.131,90.0,15.57,6.0,0.4,994.9,220612.988443,81.758171,70366.353978
peak_retimed,3,south_to_north_9.130,97.0,24.59,12.0,0.54,994.9,242693.488457,94.435407,77409.082992
peak_retimed,3,north_to_south_8.238,94.0,21.64,10.0,0.6,994.9,235332.104918,89.812008,75061.137004
